Id,zone_FV,zone_RH,zone_RL,zone_RM,zone_c,YearBuilt,YearRemodAdd,bsmt_finish_yn,BsmtFinSF1,basement,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,bath_up_tot,bsmt_bath_tot,bath_tot,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageCars,WoodDeckSF,OpenPorchSF,log_porch,EnclosedPorch,3SsnPorch,ScreenPorch,SalePrice,OverallQual,OverallCond,ExterQual_NUM,ExterCond_NUM,bsmt_cond_NUM,bsmt_qual_NUM,KitchenQual_NUM,quality_tot,quality_mult,log_qual,zeros,TOT_rooms,log_ft_per_room,log_yfn,sold_yfn,sale_cond,sale_new,sale_other,sale_con,sale_deed,cond_norm,cond_abnorm,cond_ajdlnd,cond_partial,cond_other,Blmngtn,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NoRidge,NridgHt,NWAmes,OldTown,Sawyer,SawyerW,Somerst,StoneBr,SWISU,Timber,Fix_LotFrontage,LotArea,NUM_BsmtQual,NUM_BsmtCond,NUM_BsmtExpos,NUM_Heat,CentralAir,Fireplaces,NUM_Fire,GarageArea,NUM_GarQual,NUM_GarCond,PavedDrive,TOT_Porch,LOG(bsmtun)
1207,0,1,0,0,0,1966,1966,1,1056,1,1056,1056,0,1056,1,0,1,0,1,1,2,2,1,4,1,0,42,1.62324929,0,0,0,107000,4,4,3,3,3,3,3,23,40,1.602059991,7,15,2.421603927,1.653212514,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8900,3,3,0,3,1,0,0,384,3,3,1,42,0.01
1208,0,0,1,0,0,2003,2003,1,340,1,1682,1700,0,1700,1,0,2,0,2,1,3,3,1,6,2,192,23,2.33243846,0,0,0,200000,6,5,4,3,4,3,4,29,62,1.792391689,6,22,2.452297671,0.903089987,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,9135,4,3,2,5,1,0,0,544,3,3,1,119,3.127752516
1209,0,0,1,0,0,1962,1980,1,504,1,931,1283,0,1283,1,0,1,0,1,1,2,3,1,5,2,0,0,0.01,0,0,0,140000,5,7,3,4,3,3,3,28,62,1.792391689,8,14,2.409256652,1.69019608,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,7763,3,3,0,3,1,0,0,506,3,3,1,0,2.503790683
1210,0,0,1,0,0,2006,2006,1,1220,1,1660,1660,0,1660,1,0,2,0,2,1,3,3,1,6,2,322,50,2.57054294,0,0,0,290000,8,5,4,3,5,3,4,32,75,1.875061263,6,22,2.441956838,0.698970004,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85,10182,5,3,1,5,1,1,4,500,3,3,1,211,2.643452676
1211,0,0,1,0,0,1992,1992,0,0,1,1055,1055,790,1845,0,0,2,1,2.5,0,2.5,3,1,7,2,635,104,2.868644438,0,0,0,189000,6,5,4,3,4,3,4,29,62,1.792391689,8,17,2.42089833,1.278753601,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,11218,4,3,0,5,1,1,3,462,3,3,1,421.5,3.02325246
1212,0,0,1,0,0,1988,2005,1,427,1,559,1080,672,1752,0,0,2,0,2,0,2,4,1,7,2,325,12,2.527629901,0,0,0,164000,8,7,4,3,4,3,3,32,86,1.934498451,7,12,2.398436062,1.361727836,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,12134,4,3,2,4,1,0,0,492,3,3,1,174.5,2.120573931
1213,0,0,1,0,0,1941,1950,1,344,1,672,672,0,672,1,0,1,0,1,1,2,2,1,4,1,0,113,2.053078443,0,0,0,113000,4,6,3,3,3,3,3,25,48,1.681241237,7,11,2.225309282,1.84509804,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9340,3,3,0,3,1,0,0,234,3,3,0,113,2.515873844
1214,0,0,1,0,0,1965,2001,1,648,1,648,960,0,960,1,1,0,0,0,1.5,1.5,0,1,1,1,88,0,1.944482672,0,0,0,145000,4,9,3,4,3,4,3,30,66,1.819543936,9,8,2.982271233,1.662757832,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10246,3,4,2,5,1,0,0,364,3,3,1,44,0.01
1215,0,0,1,0,0,1962,1962,1,784,1,925,999,0,999,1,0,1,0,1,1,2,3,1,5,1,150,72,2.346352974,0,0,0,134500,5,5,3,3,3,3,3,25,49,1.69019608,6,14,2.300595484,1.69019608,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,10205,3,3,2,3,1,0,0,300,3,3,1,147,2.149219113
1216,0,0,1,0,0,1966,1966,1,180,1,894,894,0,894,0,0,1,0,1,0,1,3,1,5,1,0,0,0.01,0,0,0,125000,5,5,3,3,3,3,3,25,49,1.69019608,10,13,2.252367514,1.653212514,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,7094,3,3,0,3,1,0,0,384,3,3,1,0,2.531478917
1217,0,0,0,1,0,1978,1978,0,0,0,0,1318,584,1902,0,0,2,0,2,0,2,4,2,8,2,0,0,0.01,0,0,0,112000,6,5,3,3,5,5,3,30,70,1.84509804,13,8,2.376120526,1.51851394,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68,8930,0,0,0,3,1,0,0,539,3,3,1,0,0.01
1218,1,0,0,0,0,2009,2009,1,936,1,1300,1314,0,1314,1,0,2,0,2,1,3,3,1,6,2,135,112,2.392696953,0,0,0,229456,8,5,4,3,4,3,4,31,72,1.857332496,6,19,2.340444115,0.301029996,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,8640,4,3,1,5,1,0,0,552,3,3,1,179.5,2.561101384
1219,0,0,0,1,0,1947,1950,0,0,0,0,672,240,912,0,0,1,0,1,0,1,2,1,4,0,0,0,0.01,0,0,0,80500,4,5,3,3,5,5,3,28,60,1.77815125,14,4,2.357934847,1.806179974,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6240,0,0,0,4,0,0,0,0,0,0,0,0,0.01
1220,0,0,0,1,0,1971,1971,0,0,1,672,672,546,1218,0,0,1,1,1.5,0,1.5,3,1,6,0,201,0,2.303196057,0,0,0,91500,6,5,3,3,3,3,3,26,54,1.73239376,10,12,2.307496038,1.602059991,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1680,3,3,0,3,1,0,0,0,0,0,0,100.5,2.827369273
1221,0,0,1,0,0,1964,1964,1,312,1,912,912,0,912,0,0,1,0,1,0,1,2,1,4,1,0,0,0.01,0,0,0,115000,5,5,3,3,3,3,3,25,49,1.69019608,10,12,2.357934847,1.672097858,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,7800,3,3,0,3,1,0,0,288,3,3,1,0,0.01
1222,0,0,1,0,0,1968,1968,1,250,1,952,1211,0,1211,0,0,1,0,1,0,1,3,1,5,1,0,63,1.799340549,0,0,0,134000,5,5,3,3,3,3,3,25,49,1.69019608,9,14,2.384174139,1.633468456,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,8250,3,3,0,5,1,1,3,322,3,3,1,63,2.322219295
1223,0,0,1,0,0,1949,1950,1,196,1,1040,1168,678,1846,0,0,2,0,2,0,2,3,1,6,1,0,0,0.01,0,0,0,143000,6,6,3,3,3,3,3,27,60,1.77815125,9,15,2.488080446,1.792391689,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,10496,3,3,1,5,1,1,4,315,3,3,1,0,2.926342447
1224,0,0,1,0,0,1951,1951,1,756,1,2136,2136,0,2136,0,0,2,0,2,0,2,4,1,7,2,0,30,1.477121255,0,0,0,137900,5,3,3,3,3,2,3,22,36,1.556302501,9,26,2.484503208,1.77815125,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89,10680,3,2,0,3,0,0,0,528,3,3,1,30,3.139879086
1225,0,0,1,0,0,2004,2005,1,724,1,788,788,702,1490,1,0,2,1,2.5,1,3.5,3,1,7,2,100,75,2.243038049,0,0,0,184000,7,5,4,3,4,3,4,30,67,1.826074803,4,15,2.328088228,0.84509804,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15384,4,3,2,5,1,1,4,388,3,3,1,125,1.806179974
1226,0,0,1,0,0,1958,1958,1,507,1,588,1138,0,1138,0,1,1,0,1,0.5,1.5,3,1,5,1,224,0,2.350248018,0,0,0,145000,6,8,3,4,3,3,3,30,75,1.875061263,7,11,2.357172258,1.72427587,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,10482,3,3,2,5,1,0,0,264,3,3,1,112,1.908485019
1227,0,0,1,0,0,2007,2007,0,0,1,894,894,1039,1933,0,0,2,1,2.5,0,2.5,4,1,8,3,100,18,2.071882007,0,0,0,214000,6,5,4,3,4,3,4,29,62,1.792391689,8,16,2.383141867,0.602059991,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86,14598,4,3,1,5,1,1,4,668,3,3,1,68,2.951337519
1228,0,0,1,0,0,1965,2008,1,595,1,912,912,0,912,1,0,1,0,1,1,2,2,1,4,2,0,240,2.380211242,0,0,0,147000,5,8,3,3,3,3,4,29,66,1.819543936,7,13,2.357934847,1.662757832,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72,8872,3,3,0,5,1,0,0,576,3,3,1,240,2.501059262
1229,0,0,1,0,0,2008,2008,1,1540,1,1702,1702,0,1702,1,0,1,1,1.5,1,2.5,1,1,4,3,0,72,2.471291711,0,0,224,367294,9,5,5,3,5,3,5,35,85,1.929418926,5,20,2.628899564,0.477121255,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65,8769,5,3,0,5,1,1,4,1052,3,3,1,296,2.209515015
1230,0,0,1,0,0,1960,1960,1,666,1,1075,1507,0,1507,0,0,2,0,2,0,2,4,1,7,1,0,0,0.01,0,0,0,127000,5,5,3,3,3,3,3,25,49,1.69019608,10,17,2.333015212,1.707570176,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,7910,3,3,0,4,1,0,0,404,3,3,1,0,2.611723308
1231,0,0,1,0,0,1977,1977,1,498,1,1361,1361,1259,2620,0,0,2,2,3,0,3,4,2,10,2,155,24,2.51054501,145,0,0,190000,5,5,3,3,4,3,3,26,52,1.716003344,5,22,2.418301291,1.531478917,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18890,4,3,0,5,1,1,3,600,3,3,0,391.5,2.814247596
1232,0,0,1,0,0,1962,1962,1,803,1,1106,1190,0,1190,1,0,1,0,1,1,2,3,1,5,2,0,18,1.255272505,0,0,0,132500,5,6,3,3,3,3,3,26,54,1.73239376,7,16,2.376576957,1.69019608,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,7728,3,3,2,3,1,0,0,540,3,3,1,18,2.481442629
1233,0,0,1,0,0,1962,1962,0,0,0,0,1224,0,1224,0,0,2,0,2,0,2,2,2,6,2,0,0,0.01,0,0,0,101800,4,5,3,3,5,5,3,28,60,1.77815125,14,6,2.309630167,1.69019608,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,9842,0,0,0,3,1,0,0,462,3,3,1,0,0.01
1234,0,0,1,0,0,1959,1959,1,1000,1,1188,1188,0,1188,1,0,1,0,1,1,2,3,1,5,2,0,0,0.01,0,0,0,142000,5,5,3,3,3,3,3,25,49,1.69019608,8,17,2.375846436,1.716003344,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12160,3,3,0,2,1,0,0,531,3,3,1,0,2.274157849
1235,0,1,0,0,0,1911,1950,0,0,1,940,1024,940,1964,0,0,1,1,1.5,0,1.5,4,1,7,0,0,192,2.283301229,0,0,0,130000,5,6,3,3,3,3,3,26,54,1.73239376,10,16,2.448043443,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,8525,3,3,2,3,0,0,0,0,0,0,0,192,2.973127854
1236,0,0,1,0,0,1914,1950,0,0,1,747,892,892,1784,0,0,1,1,1.5,0,1.5,4,1,7,1,203,40,2.385606274,0,0,0,138887,5,5,3,3,4,3,3,26,52,1.716003344,8,14,2.40629681,1.986771734,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,13132,4,3,1,4,1,0,0,180,2,2,0,141.5,2.873320602
1237,0,0,1,0,0,2003,2003,0,0,1,764,764,862,1626,0,0,2,1,2.5,0,2.5,2,1,6,2,0,27,1.431363764,0,0,0,175500,7,5,4,3,4,3,4,30,67,1.826074803,9,13,2.432969291,0.903089987,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,2628,4,3,0,5,1,0,0,474,3,3,1,27,2.883093359
1238,0,0,1,0,0,2004,2005,0,0,1,847,847,1101,1948,0,0,2,1,2.5,0,2.5,4,1,8,2,100,48,2.170261715,0,0,0,195000,7,5,4,3,4,3,4,30,67,1.826074803,8,16,2.386498966,0.84509804,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12393,4,3,0,5,1,1,4,434,3,3,1,98,2.92788341
1239,0,0,1,0,0,2005,2005,0,0,1,1141,1141,0,1141,0,0,1,1,1.5,0,1.5,3,1,6,2,0,0,0.01,0,0,0,142500,6,5,4,3,4,3,3,28,60,1.77815125,11,16,2.279134394,0.77815125,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63,13072,4,3,0,5,1,0,0,484,3,3,1,0,3.057285644
1240,0,0,1,0,0,2006,2006,1,428,1,1476,1484,0,1484,0,0,2,0,2,0,2,2,1,5,2,120,33,2.184691431,0,0,0,265900,8,5,4,3,4,3,5,32,74,1.86923172,8,18,2.472463897,0.698970004,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,9037,4,3,2,5,1,1,4,472,3,3,1,93,3.020361283
1241,0,0,1,0,0,2003,2003,1,550,1,884,884,884,1768,1,0,2,1,2.5,1,3.5,3,1,7,2,0,63,1.799340549,0,0,0,224900,7,5,4,3,4,3,4,30,67,1.826074803,5,16,2.402384221,0.903089987,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,8158,4,3,0,5,1,0,0,543,3,3,1,63,2.523746467
1242,0,0,1,0,0,2007,2007,0,0,1,1689,1689,0,1689,0,0,2,0,2,0,2,3,1,6,3,0,56,1.748188027,0,0,0,248328,7,6,4,3,4,3,4,31,74,1.86923172,11,21,2.449478399,0.602059991,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83,9849,4,3,2,5,1,0,0,954,3,3,1,56,3.22762965
1243,0,0,1,0,0,1974,1974,1,885,1,1053,1173,0,1173,1,0,2,0,2,1,3,3,1,6,2,0,120,2.079181246,0,0,0,170000,7,6,3,3,4,3,4,30,71,1.851258349,7,17,2.291146762,1.568201724,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85,10625,4,3,3,3,1,2,3,528,3,3,1,120,0.01
1244,0,0,1,0,0,2006,2006,1,1386,1,2076,2076,0,2076,1,0,2,1,2.5,1,3.5,2,1,6,3,216,229,2.648360011,0,0,0,465000,10,5,5,3,5,4,5,37,95,1.977723605,5,26,2.539076099,0.698970004,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,107,13891,5,4,3,5,1,1,4,850,3,3,1,337,2.838849091
1245,0,0,1,0,0,1929,1950,0,0,1,792,792,725,1517,0,0,1,0,1,0,1,3,1,5,2,0,0,0.01,0,0,0,230000,8,7,3,3,4,3,4,32,85,1.929418926,11,12,2.482015576,1.913813852,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11435,4,3,0,2,1,2,4,400,3,3,1,0,2.898725182
1246,0,0,1,0,0,1984,2003,0,0,1,585,1140,728,1868,0,0,3,1,3.5,0,3.5,3,1,8,2,268,112,2.721810615,0,0,147,178000,6,7,3,3,4,3,3,29,69,1.838849091,7,13,2.368286885,1.431363764,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78,12090,4,3,0,5,1,1,3,477,3,3,1,393,2.767155866
1247,1,0,0,0,0,2005,2006,0,0,1,756,756,797,1553,0,0,2,1,2.5,0,2.5,3,1,7,2,0,45,1.653212514,0,0,0,186500,7,5,4,3,4,3,4,30,67,1.826074803,9,14,2.346073416,0.77815125,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65,8125,4,3,0,5,1,0,0,615,3,3,1,45,2.878521796
1248,0,0,1,0,0,1976,1976,1,539,1,1012,1034,0,1034,1,0,1,0,1,1,2,3,1,5,3,0,0,0.01,0,0,0,169900,6,5,3,3,3,3,3,26,54,1.73239376,8,15,2.315550534,1.544068044,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12328,3,3,2,3,1,0,0,888,3,3,1,0,2.674861141
1249,0,0,0,1,0,1917,1950,1,319,1,735,1134,924,2058,0,0,1,1,1.5,0,1.5,3,1,6,2,0,0,2.413299764,259,0,0,129500,6,5,3,3,4,3,3,27,57,1.755874856,7,13,2.53529412,1.973127854,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,9600,4,3,0,2,0,1,4,396,2,2,0,518,2.619093331
1250,0,0,1,0,0,1950,1950,1,534,1,876,988,0,988,0,0,1,0,1,0,1,3,1,5,1,0,80,1.903089987,0,0,0,119000,5,7,3,3,3,3,3,27,59,1.770852012,9,13,2.29578694,1.785329835,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,7200,3,3,0,3,1,0,0,276,3,3,1,80,2.390935107
1251,0,0,1,0,0,1968,1968,1,1065,1,2110,2110,0,2110,1,0,2,1,2.5,1,3.5,3,1,7,2,0,0,0.01,0,0,0,244000,7,5,4,3,3,3,5,30,66,1.819543936,7,27,2.479184415,1.633468456,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93,11160,3,3,0,5,1,2,3,522,3,3,1,0,3.01911629
1252,0,0,1,0,0,2003,2003,0,0,1,1405,1405,0,1405,0,0,2,0,2,0,2,2,1,5,2,148,36,2.264817823,0,0,0,171750,7,5,4,3,4,3,4,30,67,1.826074803,10,18,2.44870632,0.903089987,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3136,4,3,0,5,1,1,4,478,3,3,1,110,3.147676324
1253,0,0,1,0,0,1968,1968,1,510,1,864,874,0,874,1,0,1,0,1,1,2,3,1,5,1,33,0,1.51851394,0,0,0,130000,5,6,3,3,3,3,3,26,54,1.73239376,7,14,2.242541428,1.633468456,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62,9858,3,3,0,3,1,0,0,288,3,3,1,16.5,2.549003262
1254,0,0,1,0,0,1974,2003,1,125,1,1192,1516,651,2167,1,0,2,1,2.5,1,3.5,3,1,7,2,220,47,2.426511261,0,0,0,294000,7,7,4,3,3,3,4,31,78,1.892094603,4,19,2.490760871,1.568201724,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17542,3,3,3,3,1,2,4,518,3,3,1,157,1.556302501
1255,0,0,1,0,0,2003,2004,0,0,1,746,760,896,1656,0,0,2,1,2.5,0,2.5,3,1,7,2,178,128,2.485721426,0,0,0,165400,7,5,4,3,4,3,4,30,67,1.826074803,8,14,2.373962292,0.903089987,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6931,4,3,0,5,1,1,4,397,3,3,1,217,2.872738827
1256,0,0,0,1,0,1931,1950,1,425,1,884,959,408,1367,0,0,1,0,1,0,1,3,1,5,1,0,0,2.079181246,0,0,120,127500,6,6,3,3,3,2,3,26,57,1.755874856,8,13,2.43679851,1.903089987,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6240,3,2,0,3,1,1,4,560,3,3,1,120,2.661812686
1257,0,0,1,0,0,1994,1994,1,1314,1,1986,1987,0,1987,1,0,2,0,2,1,3,2,1,5,2,262,36,2.474216264,0,0,0,301500,8,5,4,3,4,3,4,31,72,1.857332496,6,24,2.599227863,1.230448921,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,14303,4,3,3,5,1,1,3,691,3,3,1,167,2.827369273
1258,0,0,1,0,0,1922,1950,0,0,1,864,864,0,864,0,0,1,0,1,0,1,2,1,4,0,0,96,1.982271233,0,0,0,99900,5,8,3,3,2,3,3,27,61,1.785329835,12,12,2.334453751,1.949390007,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4060,2,3,0,5,1,0,0,0,0,0,1,96,2.936513742
1259,0,0,1,0,0,2005,2005,1,655,1,856,1166,0,1166,1,0,2,0,2,1,3,2,1,5,2,212,0,2.326335861,0,0,0,190000,7,5,4,3,4,3,4,30,67,1.826074803,7,14,2.367728546,0.77815125,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,9587,4,3,3,5,1,0,0,400,3,3,1,106,2.303196057
1260,0,0,1,0,0,1969,1969,1,602,1,1054,1054,0,1054,1,0,1,1,1.5,1,2.5,3,1,6,2,180,0,2.414973348,0,0,80,151000,6,8,3,3,4,3,3,30,75,1.875061263,5,17,2.24468936,1.62324929,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,9750,4,3,0,4,1,0,0,460,3,3,1,170,1.146128036
1261,0,0,1,0,0,1999,1999,0,0,1,841,892,783,1675,0,0,2,1,2.5,0,2.5,3,1,7,2,0,103,2.012837225,0,0,0,181000,6,5,3,3,4,3,3,27,57,1.755874856,9,15,2.378916771,1.079181246,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24682,4,3,0,5,1,1,3,502,3,3,1,103,2.924795996
1262,0,0,1,0,0,1956,1956,1,504,1,1050,1050,0,1050,0,0,1,0,1,0,1,2,1,4,1,0,0,0.01,0,0,0,128900,5,6,3,3,3,3,3,26,54,1.73239376,10,14,2.419129308,1.740362689,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,9600,3,3,0,4,1,0,0,338,3,3,1,0,2.737192643
1263,0,0,1,0,0,1957,1989,0,0,1,1104,1104,684,1788,1,0,1,0,1,1,2,5,1,7,1,120,0,2.079181246,0,0,0,161500,4,5,3,3,3,3,3,24,44,1.643452676,8,18,2.407269474,1.73239376,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11250,3,3,2,5,1,2,3,304,3,3,1,60,3.042969073
1264,0,0,1,0,0,1919,1950,0,0,1,764,1060,764,1824,0,0,1,0,1,0,1,3,1,5,2,0,0,2.100370545,126,0,0,180500,6,6,3,3,3,3,3,27,60,1.77815125,10,12,2.56205483,1.963787827,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,13515,3,3,0,5,1,1,4,520,3,3,0,252,2.883093359
1265,0,1,0,0,0,1998,1999,1,266,1,1405,1337,0,1337,1,0,2,0,2,1,3,2,1,5,2,144,68,2.326335861,0,0,0,181000,6,5,4,3,4,3,4,29,62,1.792391689,6,19,2.427161403,1.113943352,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,4060,4,3,0,5,1,0,0,511,3,3,1,140,3.056523724
1266,1,0,0,0,0,1999,1999,1,450,1,691,713,739,1452,1,0,2,1,2.5,1,3.5,3,1,7,2,0,34,1.531478917,0,0,0,183900,7,5,4,3,4,3,4,30,67,1.826074803,5,14,2.316868576,1.079181246,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,3735,4,3,0,5,1,0,0,506,3,3,1,34,2.382017043
1267,0,0,0,1,0,1910,1950,0,0,1,925,964,925,1889,0,0,1,1,1.5,0,1.5,4,2,8,1,0,0,2.421603927,264,0,0,122000,7,4,2,3,3,3,3,25,49,1.69019608,9,16,2.373141971,2.004321374,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,10120,3,3,0,3,0,1,4,308,3,3,0,528,2.966141733
